time,open,high,low,close,tick_volume,spread,real_volume
2025.02.07 08:25:00,2863.07,2865.98,2862.94,2863.48,3284,27,0
2025.02.07 08:30:00,2863.47,2863.52,2861.08,2861.08,1470,27,0
2025.02.07 08:35:00,2861.08,2862.81,2860.83,2862.73,2107,27,0
2025.02.07 08:40:00,2862.73,2863.12,2861.38,2861.58,2474,27,0
2025.02.07 08:45:00,2861.57,2862.64,2860.87,2860.9,2551,27,0
2025.02.07 08:50:00,2860.92,2861.29,2859.01,2859.11,2904,28,0
2025.02.07 08:55:00,2859.1,2861.12,2858.91,2860.57,1760,27,0
2025.02.07 09:00:00,2860.56,2861.08,2860.04,2860.92,1474,27,0
2025.02.07 09:05:00,2860.92,2862.46,2860.2,2862.37,1702,27,0
2025.02.07 09:10:00,2862.35,2864.22,2862.11,2864.22,2307,27,0
2025.02.07 09:15:00,2864.22,2865.46,2863.75,2865.01,2026,27,0
2025.02.07 09:20:00,2865.02,2865.03,2864.0,2864.09,2066,27,0
2025.02.07 09:25:00,2864.09,2864.28,2863.01,2863.57,1643,27,0
2025.02.07 09:30:00,2863.59,2864.34,2863.46,2863.98,1869,27,0
2025.02.07 09:35:00,2863.99,2865.19,2863.37,2865.05,2228,27,0
2025.02.07 09:40:00,2865.04,2865.18,2863.67,2864.14,2959,27,0
2025.02.07 09:45:00,2864.13,2864.52,2863.33,2864.22,1188,27,0
2025.02.07 09:50:00,2864.22,2865.37,2863.88,2863.94,1626,27,0
2025.02.07 09:55:00,2863.9,2864.37,2863.71,2864.1,806,27,0
2025.02.07 10:00:00,2864.1,2864.68,2863.16,2864.59,1607,27,0
2025.02.07 10:05:00,2864.6,2865.59,2864.48,2865.21,1294,27,0
2025.02.07 10:10:00,2865.21,2865.77,2864.54,2865.13,1208,27,0
2025.02.07 10:15:00,2865.14,2866.5,2865.14,2866.16,1755,27,0
2025.02.07 10:20:00,2866.16,2866.49,2864.83,2865.07,2145,27,0
2025.02.07 10:25:00,2865.08,2865.08,2863.15,2863.51,2413,27,0
2025.02.07 10:30:00,2863.52,2865.29,2863.52,2864.21,3236,27,0
2025.02.07 10:35:00,2864.22,2865.25,2863.54,2863.89,2562,27,0
2025.02.07 10:40:00,2863.89,2864.12,2863.31,2863.86,1988,27,0
2025.02.07 10:45:00,2863.86,2864.38,2863.28,2864.21,1487,27,0
2025.02.07 10:50:00,2864.21,2865.99,2863.52,2865.98,1612,27,0
2025.02.07 10:55:00,2865.98,2866.62,2865.04,2866.28,1764,27,0
2025.02.07 11:00:00,2866.28,2866.97,2865.49,2865.79,2436,27,0
2025.02.07 11:05:00,2865.77,2870.53,2865.65,2869.83,7215,27,0
2025.02.07 11:10:00,2869.83,2870.58,2867.54,2867.77,4272,27,0
2025.02.07 11:15:00,2867.75,2868.72,2867.56,2868.27,2018,27,0
2025.02.07 11:20:00,2868.27,2868.78,2866.85,2868.57,2483,27,0
2025.02.07 11:25:00,2868.59,2869.48,2867.98,2869.43,2487,27,0
2025.02.07 11:30:00,2869.42,2869.71,2867.62,2868.52,1760,27,0
2025.02.07 11:35:00,2868.54,2869.59,2868.39,2869.15,1879,27,0
2025.02.07 11:40:00,2869.17,2869.67,2868.83,2869.26,1704,27,0
2025.02.07 11:45:00,2869.27,2870.4,2869.19,2869.82,1438,27,0
2025.02.07 11:50:00,2869.81,2869.98,2869.05,2869.6,1351,27,0
2025.02.07 11:55:00,2869.59,2869.67,2868.69,2868.89,2453,27,0
2025.02.07 12:00:00,2868.89,2869.1,2868.44,2868.8,1463,27,0
2025.02.07 12:05:00,2868.79,2869.15,2866.82,2866.93,2189,27,0
2025.02.07 12:10:00,2866.93,2867.64,2866.59,2867.02,3271,27,0
2025.02.07 12:15:00,2867.02,2867.03,2863.31,2864.27,2609,27,0
2025.02.07 12:20:00,2864.27,2866.18,2864.19,2865.09,3539,27,0
2025.02.07 12:25:00,2865.09,2866.62,2864.15,2866.28,2462,27,0
2025.02.07 12:30:00,2866.31,2867.26,2866.1,2867.05,2973,27,0
2025.02.07 12:35:00,2867.04,2867.33,2865.91,2866.07,2128,27,0
2025.02.07 12:40:00,2866.07,2867.14,2865.99,2866.39,2477,27,0
2025.02.07 12:45:00,2866.34,2866.69,2864.94,2865.91,2120,27,0
2025.02.07 12:50:00,2865.91,2866.93,2865.41,2866.75,1447,27,0
2025.02.07 12:55:00,2866.76,2867.64,2866.4,2867.45,2182,27,0
2025.02.07 13:00:00,2867.45,2868.0,2866.31,2866.34,1827,27,0
2025.02.07 13:05:00,2866.33,2866.37,2865.27,2865.81,2260,27,0
2025.02.07 13:10:00,2865.81,2866.59,2865.01,2866.44,3206,27,0
2025.02.07 13:15:00,2866.45,2867.52,2866.02,2866.17,2755,27,0
2025.02.07 13:20:00,2866.16,2867.05,2865.99,2866.37,2179,27,0
2025.02.07 13:25:00,2866.38,2866.8,2865.55,2866.47,950,27,0
2025.02.07 13:30:00,2866.46,2866.46,2865.0,2865.96,1363,27,0
2025.02.07 13:35:00,2865.96,2867.31,2865.71,2866.39,1746,27,0
2025.02.07 13:40:00,2866.39,2867.01,2865.05,2866.21,2171,27,0
2025.02.07 13:45:00,2866.2,2866.88,2865.44,2865.85,1595,27,0
2025.02.07 13:50:00,2865.81,2867.69,2865.73,2866.93,1716,27,0
2025.02.07 13:55:00,2866.94,2868.22,2866.71,2867.63,1890,27,0
2025.02.07 14:00:00,2867.65,2868.02,2866.36,2866.9,2722,27,0
2025.02.07 14:05:00,2866.87,2867.28,2866.24,2866.72,2391,27,0
2025.02.07 14:10:00,2866.69,2866.85,2865.41,2865.67,2298,27,0
2025.02.07 14:15:00,2865.66,2865.69,2864.27,2864.84,2404,27,0
2025.02.07 14:20:00,2864.84,2866.5,2864.77,2866.01,2344,27,0
2025.02.07 14:25:00,2866.01,2866.81,2865.54,2866.37,2137,27,0
2025.02.07 14:30:00,2866.38,2866.91,2865.49,2865.87,1895,27,0
2025.02.07 14:35:00,2865.86,2866.89,2865.86,2866.23,2261,27,0
2025.02.07 14:40:00,2866.24,2866.26,2864.67,2865.99,3238,27,0
2025.02.07 14:45:00,2865.99,2865.99,2864.2,2864.68,2605,27,0
2025.02.07 14:50:00,2864.68,2865.52,2864.38,2864.73,1909,27,0
2025.02.07 14:55:00,2864.72,2865.1,2863.42,2863.56,2881,27,0
2025.02.07 15:00:00,2863.55,2864.89,2862.97,2864.3,4823,27,0
2025.02.07 15:05:00,2864.28,2864.36,2862.89,2863.78,3671,27,0
2025.02.07 15:10:00,2863.78,2864.05,2861.22,2861.45,4985,27,0
2025.02.07 15:15:00,2861.45,2862.31,2860.2,2860.52,4496,27,0
2025.02.07 15:20:00,2860.51,2862.62,2860.51,2862.05,4939,27,0
2025.02.07 15:25:00,2862.06,2863.91,2861.41,2863.69,2813,27,0
2025.02.07 15:30:00,2863.65,2870.42,2852.04,2860.41,13799,27,0
2025.02.07 15:35:00,2860.38,2867.93,2860.38,2867.92,12278,27,0
2025.02.07 15:40:00,2867.92,2868.84,2861.42,2862.89,9616,27,0
2025.02.07 15:45:00,2862.89,2863.79,2860.5,2863.32,8585,27,0
2025.02.07 15:50:00,2863.31,2864.24,2858.79,2861.87,5647,27,0
2025.02.07 15:55:00,2861.85,2863.04,2858.87,2862.38,5112,27,0
2025.02.07 16:00:00,2862.37,2863.14,2857.24,2858.32,6656,27,0
2025.02.07 16:05:00,2858.31,2861.81,2856.07,2860.64,7765,27,0
2025.02.07 16:10:00,2860.64,2865.05,2860.41,2864.74,6892,27,0
2025.02.07 16:15:00,2864.73,2869.88,2864.29,2868.91,8345,27,0
2025.02.07 16:20:00,2868.91,2872.21,2867.05,2871.58,5935,27,0
2025.02.07 16:25:00,2871.31,2875.24,2869.82,2873.31,6712,27,0
2025.02.07 16:30:00,2873.34,2875.06,2872.1,2872.41,8135,27,0
2025.02.07 16:35:00,2872.41,2877.73,2871.36,2875.57,7082,27,0
2025.02.07 16:40:00,2875.6,2878.14,2875.02,2877.1,6507,27,0
2025.02.07 16:45:00,2877.07,2877.82,2875.42,2875.66,5165,27,0
2025.02.07 16:50:00,2875.65,2875.7,2872.54,2875.06,5433,27,0
2025.02.07 16:55:00,2875.06,2877.23,2873.45,2876.1,4520,27,0
2025.02.07 17:00:00,2876.06,2878.69,2873.36,2878.49,7714,27,0
2025.02.07 17:05:00,2878.51,2881.06,2874.27,2880.81,6777,27,0
2025.02.07 17:10:00,2880.8,2881.16,2878.45,2879.28,6600,27,0
2025.02.07 17:15:00,2879.29,2882.71,2879.13,2881.69,5703,27,0
2025.02.07 17:20:00,2881.7,2882.99,2881.47,2881.78,5196,27,0
2025.02.07 17:25:00,2881.79,2883.18,2881.65,2882.85,4164,27,0
2025.02.07 17:30:00,2882.87,2885.93,2882.29,2885.58,5324,27,0
2025.02.07 17:35:00,2885.59,2886.05,2884.05,2885.56,4428,27,0
2025.02.07 17:40:00,2885.56,2886.11,2884.57,2884.69,3307,27,0
2025.02.07 17:45:00,2884.77,2886.67,2883.42,2883.52,3764,27,0
2025.02.07 17:50:00,2883.51,2883.87,2878.82,2883.35,6541,27,0
2025.02.07 17:55:00,2883.4,2884.96,2878.51,2880.36,6896,27,0
2025.02.07 18:00:00,2880.37,2881.4,2870.22,2874.61,7940,27,0
2025.02.07 18:05:00,2874.54,2878.9,2870.77,2877.31,7061,27,0
2025.02.07 18:10:00,2877.3,2877.66,2870.8,2871.43,5134,27,0
2025.02.07 18:15:00,2871.4,2872.19,2865.26,2870.41,6832,27,0
2025.02.07 18:20:00,2870.41,2872.26,2869.93,2871.07,6082,27,0
2025.02.07 18:25:00,2871.08,2871.59,2868.93,2869.44,4528,27,0
2025.02.07 18:30:00,2869.43,2870.3,2865.66,2866.1,5076,27,0
2025.02.07 18:35:00,2866.09,2866.14,2863.5,2864.4,6038,27,0
2025.02.07 18:40:00,2864.37,2865.47,2860.71,2861.89,4736,27,0
2025.02.07 18:45:00,2861.89,2862.38,2860.67,2861.71,4501,27,0
2025.02.07 18:50:00,2861.71,2864.18,2861.2,2863.19,3808,27,0
2025.02.07 18:55:00,2863.2,2863.86,2860.38,2860.64,4413,27,0
2025.02.07 19:00:00,2860.62,2860.65,2856.25,2858.37,6269,27,0
2025.02.07 19:05:00,2858.4,2862.6,2858.13,2860.77,5810,27,0
2025.02.07 19:10:00,2860.77,2861.85,2858.32,2858.96,3654,27,0
2025.02.07 19:15:00,2858.97,2860.17,2856.52,2857.21,6367,27,0
2025.02.07 19:20:00,2857.17,2858.94,2855.47,2857.09,5423,27,0
2025.02.07 19:25:00,2857.09,2858.7,2856.09,2857.99,4077,27,0
2025.02.07 19:30:00,2858.0,2858.08,2853.18,2853.7,3688,27,0
2025.02.07 19:35:00,2853.7,2858.65,2853.22,2857.4,4334,27,0
2025.02.07 19:40:00,2857.4,2859.0,2855.5,2858.77,3589,27,0
2025.02.07 19:45:00,2858.77,2858.86,2856.63,2856.82,3645,27,0
2025.02.07 19:50:00,2856.81,2858.01,2855.6,2857.93,3699,27,0
2025.02.07 19:55:00,2857.94,2860.4,2857.08,2860.0,2797,27,0
2025.02.07 20:00:00,2860.0,2862.01,2859.63,2861.86,2272,27,0
2025.02.07 20:05:00,2861.86,2863.38,2861.39,2863.02,2529,27,0
2025.02.07 20:10:00,2863.03,2863.61,2861.85,2863.18,2304,27,0
2025.02.07 20:15:00,2863.18,2865.12,2863.04,2864.74,2263,27,0
2025.02.07 20:20:00,2864.73,2864.74,2863.59,2863.65,1589,27,0
2025.02.07 20:25:00,2863.54,2863.78,2862.44,2862.91,2636,27,0
2025.02.07 20:30:00,2862.9,2864.67,2862.23,2864.63,2172,27,0
2025.02.07 20:35:00,2864.63,2864.67,2862.25,2862.4,2016,27,0
2025.02.07 20:40:00,2862.41,2863.03,2861.44,2861.68,2130,27,0
2025.02.07 20:45:00,2861.7,2862.13,2860.47,2861.89,1643,27,0
2025.02.07 20:50:00,2861.87,2862.06,2860.61,2860.77,2048,27,0
2025.02.07 20:55:00,2860.75,2862.38,2860.63,2861.15,2106,27,0
2025.02.07 21:00:00,2861.16,2861.8,2860.55,2861.71,1678,27,0
2025.02.07 21:05:00,2861.7,2863.07,2861.56,2863.01,1995,27,0
2025.02.07 21:10:00,2863.07,2863.18,2861.73,2862.11,1973,27,0
2025.02.07 21:15:00,2862.12,2862.48,2861.03,2861.07,2010,27,0
2025.02.07 21:20:00,2861.06,2861.57,2860.31,2861.52,1379,27,0
2025.02.07 21:25:00,2861.55,2861.96,2861.02,2861.32,1426,27,0
2025.02.07 21:30:00,2861.32,2861.34,2858.91,2859.72,1711,27,0
2025.02.07 21:35:00,2859.74,2860.01,2858.97,2859.96,1595,27,0
2025.02.07 21:40:00,2859.99,2860.86,2859.29,2860.27,1279,27,0
2025.02.07 21:45:00,2860.29,2862.45,2860.23,2861.55,1387,27,0
2025.02.07 21:50:00,2861.54,2861.84,2861.02,2861.21,1051,27,0
2025.02.07 21:55:00,2861.21,2861.36,2859.87,2859.99,1502,27,0
2025.02.07 22:00:00,2859.97,2861.75,2859.39,2861.65,2411,27,0
2025.02.07 22:05:00,2861.63,2863.74,2861.33,2863.22,2678,27,0
2025.02.07 22:10:00,2863.23,2863.47,2862.64,2862.88,2135,27,0
2025.02.07 22:15:00,2862.89,2862.94,2861.31,2861.48,2120,27,0
2025.02.07 22:20:00,2861.48,2861.84,2860.57,2860.74,2164,27,0
2025.02.07 22:25:00,2860.76,2860.82,2859.29,2860.03,2846,27,0
2025.02.07 22:30:00,2860.03,2860.41,2859.86,2860.21,2608,27,0
2025.02.07 22:35:00,2860.21,2861.39,2860.09,2860.88,2080,27,0
2025.02.07 22:40:00,2860.88,2860.96,2859.5,2859.83,2519,27,0
2025.02.07 22:45:00,2859.86,2861.51,2859.57,2860.13,2570,27,0
2025.02.07 22:50:00,2860.13,2861.15,2859.87,2860.8,3116,27,0
2025.02.07 22:55:00,2860.81,2861.36,2859.85,2860.57,3337,27,0
2025.02.07 23:00:00,2860.56,2861.75,2860.12,2860.89,1928,27,0
2025.02.07 23:05:00,2860.9,2862.85,2860.8,2862.43,1630,29,0
2025.02.07 23:10:00,2862.4,2862.86,2862.13,2862.38,1239,30,0
2025.02.07 23:15:00,2862.4,2863.04,2862.11,2862.54,1078,39,0
2025.02.07 23:20:00,2862.56,2863.13,2861.84,2862.65,1633,45,0
2025.02.07 23:25:00,2862.71,2863.01,2862.22,2862.57,1081,30,0
2025.02.07 23:30:00,2862.54,2862.78,2862.12,2862.44,971,29,0
2025.02.07 23:35:00,2862.45,2862.5,2860.09,2860.46,1076,27,0
2025.02.07 23:40:00,2860.31,2860.8,2860.13,2860.64,373,74,0
2025.02.07 23:45:00,2860.58,2860.97,2860.22,2860.57,719,89,0
2025.02.07 23:50:00,2860.57,2861.71,2860.37,2861.48,932,87,0
2025.02.07 23:55:00,2861.5,2861.56,2859.76,2860.22,304,94,0
2025.02.10 01:00:00,2858.16,2862.15,2856.01,2861.02,1443,28,0
2025.02.10 01:05:00,2861.03,2863.65,2859.64,2862.35,665,38,0
2025.02.10 01:10:00,2862.42,2862.96,2861.18,2862.96,362,75,0
2025.02.10 01:15:00,2862.94,2865.15,2862.34,2865.06,741,33,0
2025.02.10 01:20:00,2865.07,2867.28,2864.8,2867.01,582,28,0
2025.02.10 01:25:00,2867.06,2869.69,2866.37,2869.51,758,29,0
2025.02.10 01:30:00,2869.51,2869.58,2866.54,2868.09,950,28,0
2025.02.10 01:35:00,2867.89,2868.84,2867.18,2868.66,845,28,0
2025.02.10 01:40:00,2868.69,2870.31,2868.18,2869.2,873,28,0
2025.02.10 01:45:00,2869.13,2869.26,2866.93,2867.84,1013,28,0
2025.02.10 01:50:00,2867.9,2868.42,2866.69,2867.61,635,37,0
2025.02.10 01:55:00,2867.59,2868.04,2867.13,2867.35,434,32,0
2025.02.10 02:00:00,2867.53,2868.86,2866.0,2868.73,1028,27,0
2025.02.10 02:05:00,2868.72,2869.06,2868.23,2868.41,1672,27,0
2025.02.10 02:10:00,2868.4,2868.63,2865.7,2866.18,1605,27,0
2025.02.10 02:15:00,2866.18,2867.32,2865.84,2866.6,1362,27,0
2025.02.10 02:20:00,2866.6,2867.36,2866.07,2866.25,1037,27,0
2025.02.10 02:25:00,2866.23,2867.93,2866.03,2867.07,1690,27,0
2025.02.10 02:30:00,2867.09,2868.56,2867.08,2867.96,1563,30,0
2025.02.10 02:35:00,2867.96,2868.52,2866.92,2868.3,1184,28,0
2025.02.10 02:40:00,2868.3,2868.82,2867.0,2867.08,1631,28,0
2025.02.10 02:45:00,2867.05,2867.15,2865.86,2866.69,1721,27,0
2025.02.10 02:50:00,2866.66,2868.02,2866.61,2867.1,1328,27,0
2025.02.10 02:55:00,2867.11,2867.97,2866.94,2867.89,1738,27,0
2025.02.10 03:00:00,2867.9,2873.24,2867.67,2872.99,5988,27,0
2025.02.10 03:05:00,2872.98,2876.4,2871.89,2875.97,3668,27,0
2025.02.10 03:10:00,2875.96,2876.47,2870.73,2870.73,4503,27,0
2025.02.10 03:15:00,2870.74,2871.05,2869.21,2869.37,4197,27,0
2025.02.10 03:20:00,2869.37,2871.34,2869.28,2870.29,3524,27,0
2025.02.10 03:25:00,2870.28,2870.54,2868.39,2868.8,3237,27,0
2025.02.10 03:30:00,2868.8,2868.93,2866.56,2868.89,4529,27,0
2025.02.10 03:35:00,2868.89,2869.54,2867.48,2867.56,3349,27,0
2025.02.10 03:40:00,2867.56,2868.02,2865.92,2867.54,3500,27,0
2025.02.10 03:45:00,2867.54,2868.05,2866.67,2867.15,3731,27,0
2025.02.10 03:50:00,2867.16,2869.82,2867.09,2869.02,4633,27,0
2025.02.10 03:55:00,2869.01,2871.89,2868.65,2871.81,4934,27,0
2025.02.10 04:00:00,2871.81,2874.11,2871.56,2871.94,3825,27,0
2025.02.10 04:05:00,2871.94,2873.16,2871.54,2871.79,2533,28,0
2025.02.10 04:10:00,2871.79,2872.35,2871.19,2872.21,1896,27,0
2025.02.10 04:15:00,2872.22,2874.06,2872.11,2873.36,2048,27,0
2025.02.10 04:20:00,2873.36,2874.93,2873.02,2874.73,1312,27,0
2025.02.10 04:25:00,2874.74,2874.82,2873.41,2873.93,1423,27,0
2025.02.10 04:30:00,2873.94,2874.3,2871.9,2872.1,2884,27,0
2025.02.10 04:35:00,2872.1,2873.23,2871.9,2872.39,2171,27,0
2025.02.10 04:40:00,2872.37,2874.24,2872.37,2874.05,2246,27,0
2025.02.10 04:45:00,2874.07,2874.42,2871.86,2873.08,3251,27,0
2025.02.10 04:50:00,2873.08,2874.4,2872.13,2873.04,3068,27,0
2025.02.10 04:55:00,2873.02,2874.27,2872.75,2873.77,1847,27,0
2025.02.10 05:00:00,2873.76,2874.4,2872.48,2873.17,1471,28,0
2025.02.10 05:05:00,2873.17,2873.5,2871.75,2872.4,1946,27,0
2025.02.10 05:10:00,2872.4,2873.65,2871.22,2873.27,2396,27,0
2025.02.10 05:15:00,2873.28,2873.73,2872.16,2873.22,2527,27,0
2025.02.10 05:20:00,2873.25,2874.33,2873.12,2873.5,2494,27,0
2025.02.10 05:25:00,2873.49,2873.92,2873.03,2873.33,1364,27,0
2025.02.10 05:30:00,2873.32,2874.39,2872.67,2873.4,1252,27,0
2025.02.10 05:35:00,2873.4,2874.09,2872.62,2873.36,1277,27,0
2025.02.10 05:40:00,2873.35,2873.51,2872.38,2873.35,764,27,0
2025.02.10 05:45:00,2873.35,2874.44,2873.35,2873.9,999,27,0
2025.02.10 05:50:00,2873.89,2875.22,2873.4,2875.1,1643,27,0
2025.02.10 05:55:00,2875.09,2875.63,2875.01,2875.49,1128,29,0
2025.02.10 06:00:00,2875.49,2876.26,2874.3,2874.82,1652,27,0
2025.02.10 06:05:00,2874.82,2876.17,2874.82,2875.82,1796,27,0
2025.02.10 06:10:00,2875.83,2877.28,2875.57,2877.13,1680,27,0
2025.02.10 06:15:00,2877.15,2877.47,2876.55,2876.99,1890,27,0
2025.02.10 06:20:00,2876.98,2877.31,2876.26,2876.92,1491,27,0
2025.02.10 06:25:00,2876.92,2877.21,2876.28,2877.07,1113,27,0
2025.02.10 06:30:00,2877.08,2877.61,2876.22,2876.64,1045,27,0
2025.02.10 06:35:00,2876.64,2877.06,2875.87,2876.77,1083,28,0
2025.02.10 06:40:00,2876.77,2879.4,2876.48,2878.12,2055,27,0
2025.02.10 06:45:00,2878.09,2879.11,2877.61,2878.93,2148,27,0
2025.02.10 06:50:00,2878.95,2879.45,2878.09,2878.64,1841,28,0
2025.02.10 06:55:00,2878.68,2879.45,2878.4,2879.17,1167,27,0
2025.02.10 07:00:00,2879.18,2879.49,2878.59,2878.77,1520,27,0
2025.02.10 07:05:00,2878.76,2879.97,2878.7,2878.87,1409,27,0
2025.02.10 07:10:00,2878.87,2879.67,2878.59,2879.01,1340,27,0
2025.02.10 07:15:00,2878.94,2879.1,2877.96,2879.06,2026,27,0
2025.02.10 07:20:00,2879.06,2879.22,2877.74,2878.56,2103,27,0
2025.02.10 07:25:00,2878.56,2878.98,2878.15,2878.6,1655,27,0
2025.02.10 07:30:00,2878.6,2878.93,2877.91,2878.3,3032,27,0
2025.02.10 07:35:00,2878.28,2878.34,2877.41,2877.85,2949,27,0
2025.02.10 07:40:00,2877.88,2878.82,2877.54,2878.41,2084,27,0
2025.02.10 07:45:00,2878.37,2879.19,2877.4,2878.2,2305,27,0
2025.02.10 07:50:00,2878.2,2878.37,2876.6,2877.46,3589,27,0
2025.02.10 07:55:00,2877.47,2879.1,2875.93,2879.09,2630,27,0
2025.02.10 08:00:00,2879.09,2880.94,2878.79,2880.9,3226,28,0
2025.02.10 08:05:00,2880.92,2882.63,2880.92,2882.16,1914,27,0
2025.02.10 08:10:00,2882.15,2883.33,2881.81,2882.31,2594,27,0
2025.02.10 08:15:00,2882.29,2884.16,2882.1,2883.14,2820,27,0
2025.02.10 08:20:00,2883.14,2884.2,2883.06,2883.52,2457,27,0
2025.02.10 08:25:00,2883.53,2885.13,2883.52,2884.69,2428,27,0
2025.02.10 08:30:00,2884.71,2885.23,2884.14,2885.05,2181,27,0
2025.02.10 08:35:00,2885.04,2885.48,2884.1,2885.2,2165,27,0
2025.02.10 08:40:00,2885.19,2885.9,2884.73,2885.82,1740,27,0
2025.02.10 08:45:00,2885.83,2892.16,2885.24,2889.36,4074,27,0
2025.02.10 08:50:00,2889.38,2890.08,2885.88,2888.22,3880,27,0
2025.02.10 08:55:00,2888.22,2889.96,2887.19,2888.22,3252,27,0
2025.02.10 09:00:00,2888.19,2888.46,2886.96,2887.32,2673,27,0
2025.02.10 09:05:00,2887.31,2888.38,2886.67,2888.11,2254,27,0
2025.02.10 09:10:00,2888.1,2889.26,2887.4,2888.94,2672,27,0
2025.02.10 09:15:00,2888.93,2890.08,2888.84,2889.87,2827,27,0
2025.02.10 09:20:00,2889.82,2891.23,2889.52,2890.69,2335,27,0
2025.02.10 09:25:00,2890.68,2892.38,2890.57,2892.28,2774,27,0
2025.02.10 09:30:00,2892.27,2895.46,2892.21,2894.44,3872,27,0
2025.02.10 09:35:00,2894.45,2895.62,2893.7,2893.9,2751,27,0
2025.02.10 09:40:00,2893.89,2894.1,2892.76,2893.59,1751,27,0
2025.02.10 09:45:00,2893.59,2894.1,2890.99,2891.72,3744,27,0
2025.02.10 09:50:00,2891.71,2895.6,2891.6,2894.67,2790,27,0
2025.02.10 09:55:00,2894.67,2896.52,2894.67,2895.49,3424,27,0
2025.02.10 10:00:00,2895.48,2896.45,2894.05,2895.4,4875,27,0
2025.02.10 10:05:00,2895.4,2895.52,2893.49,2893.62,2653,27,0
2025.02.10 10:10:00,2893.62,2894.65,2893.38,2894.1,2640,27,0
2025.02.10 10:15:00,2894.1,2894.1,2892.16,2892.35,2935,27,0
2025.02.10 10:20:00,2892.35,2893.72,2892.31,2893.34,3817,27,0
2025.02.10 10:25:00,2893.35,2895.91,2892.88,2894.9,3892,27,0
2025.02.10 10:30:00,2894.9,2895.38,2894.31,2894.99,2820,27,0
2025.02.10 10:35:00,2894.97,2898.18,2894.37,2896.2,4406,27,0
2025.02.10 10:40:00,2896.2,2898.71,2896.12,2897.28,4527,27,0
2025.02.10 10:45:00,2897.3,2898.76,2896.47,2897.67,3607,27,0
2025.02.10 10:50:00,2897.67,2897.69,2896.16,2896.65,3365,27,0
2025.02.10 10:55:00,2896.65,2896.69,2896.1,2896.56,1569,27,0
2025.02.10 11:00:00,2896.56,2898.06,2896.17,2897.94,3250,27,0
2025.02.10 11:05:00,2897.93,2900.91,2897.83,2900.66,3736,27,0
2025.02.10 11:10:00,2900.67,2900.95,2899.64,2900.86,1844,27,0
2025.02.10 11:15:00,2900.86,2901.04,2899.15,2899.82,2831,27,0
2025.02.10 11:20:00,2899.82,2901.08,2899.77,2900.84,2577,27,0
2025.02.10 11:25:00,2900.83,2901.32,2899.17,2899.66,3643,27,0
2025.02.10 11:30:00,2899.65,2902.42,2899.28,2901.86,4109,27,0
2025.02.10 11:35:00,2901.85,2902.97,2901.15,2901.17,1810,27,0
2025.02.10 11:40:00,2901.18,2902.65,2901.01,2901.47,2039,27,0
2025.02.10 11:45:00,2901.49,2902.7,2901.49,2902.5,2821,27,0
2025.02.10 11:50:00,2902.55,2903.04,2902.41,2902.78,2303,27,0
2025.02.10 11:55:00,2902.79,2903.17,2902.34,2902.94,1876,27,0
2025.02.10 12:00:00,2902.93,2904.56,2902.51,2904.15,2811,27,0
2025.02.10 12:05:00,2904.15,2904.45,2903.13,2903.78,2776,27,0
2025.02.10 12:10:00,2903.78,2906.22,2903.78,2905.42,3236,27,0
2025.02.10 12:15:00,2905.41,2905.85,2903.5,2904.54,3918,27,0
2025.02.10 12:20:00,2904.53,2905.11,2902.02,2902.64,3426,27,0
2025.02.10 12:25:00,2902.64,2902.71,2901.28,2901.87,4016,27,0
2025.02.10 12:30:00,2901.89,2902.26,2898.04,2899.0,4282,27,0
2025.02.10 12:35:00,2898.99,2901.41,2898.67,2901.39,3336,27,0
2025.02.10 12:40:00,2901.38,2901.78,2900.51,2901.35,2799,27,0
2025.02.10 12:45:00,2901.42,2901.79,2900.19,2900.56,2238,27,0
2025.02.10 12:50:00,2900.55,2902.25,2900.51,2901.66,2983,27,0
2025.02.10 12:55:00,2901.68,2902.59,2900.73,2902.36,2658,27,0
2025.02.10 13:00:00,2902.37,2904.81,2901.7,2903.6,2377,27,0
2025.02.10 13:05:00,2903.49,2903.7,2901.55,2901.67,2551,27,0
2025.02.10 13:10:00,2901.65,2902.01,2900.76,2901.05,2251,27,0
2025.02.10 13:15:00,2901.05,2901.14,2900.29,2900.48,1614,27,0
2025.02.10 13:20:00,2900.47,2900.56,2898.32,2898.53,2429,27,0
2025.02.10 13:25:00,2898.53,2900.15,2898.25,2899.99,3037,27,0
2025.02.10 13:30:00,2899.99,2902.14,2899.69,2902.07,2101,27,0
2025.02.10 13:35:00,2902.07,2904.12,2901.94,2903.88,2185,27,0
2025.02.10 13:40:00,2903.89,2905.14,2903.57,2904.02,4042,27,0
2025.02.10 13:45:00,2904.02,2904.35,2903.18,2903.4,1352,27,0
2025.02.10 13:50:00,2903.4,2903.77,2903.12,2903.42,1557,27,0
2025.02.10 13:55:00,2903.43,2905.68,2903.36,2904.5,2361,27,0
2025.02.10 14:00:00,2904.51,2905.68,2904.47,2904.89,3517,27,0
2025.02.10 14:05:00,2904.84,2905.71,2904.3,2905.01,2864,27,0
2025.02.10 14:10:00,2904.97,2906.69,2904.85,2906.34,3236,27,0
2025.02.10 14:15:00,2906.36,2906.94,2905.5,2906.36,2791,27,0
2025.02.10 14:20:00,2906.37,2906.84,2903.87,2904.91,3671,27,0
2025.02.10 14:25:00,2904.89,2905.09,2903.98,2904.25,3403,27,0
